Run ID,Oportunidade,Conta,Perfil Cliente,Vendedor,Gross,Net,Portfólio,Segmento,Família Produto,Status,Fiscal Q,Data Fechamento,Ciclo (dias),Produtos,📝 Resumo Análise,🎯 Causa Raiz,⚠️ Causas Secundárias,Tipo Resultado,Evitável?,🚨 Sinais Alerta,Momento Crítico,💡 Lições Aprendidas,# Atividades,Ativ. 7d,Ativ. 30d,Distribuição Tipos,Período Pico,Cadência Média (dias),# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,Campos + Alterados,Padrão Mudanças,Freq. Mudanças,# Editores,🏷️ Labels,🕐 Última Atualização
2026-02-02T07:27:01.203Z,AAPA-106735-Agro Amazonia Produtos Agropecuários S.A,Agro Amazonia Produtos Agropecuários S.A,NOVO CLIENTE,Said Karfan Neto,60000,7200,-,Mid Market,GCP Consumption,Perdida,FY24-Q3,30-08-2024,28,GCP Consumo,"O deal foi perdido primariamente devido à falta de urgência e prioridade do cliente, resultando no adiamento do projeto de migração para Cloud. Esta falha na qualificação foi agravada pela ausência total de gestão e engajamento (0 atividades registradas), indicando que o deal foi abandonado ou nunca teve tração interna.",Má Qualificação (Falha em validar Timing e Urgência do Cliente),"Abandono do Deal (Zero atividades registradas), Ausência de Champion/Sponsor interno, Falta de prioridade do projeto (Adiamento)",MA_QUALIFICACAO,SIM,"Zero atividades registradas no CRM, Ausência de histórico de engajamento (Inatividade não registrada), Motivo de perda relacionado a 'adiamento' (Sintoma de falta de urgência)",Qualificação Inicial (O timing e a urgência não foram validados) e Fase de Engajamento (Onde o deal foi abandonado),"Reforçar os critérios de qualificação (MEDDIC T e C) para novos clientes. Deals sem urgência ou Champion definido devem ser movidos imediatamente para nutrição, e não mantidos no pipeline ativo. É crucial garantir o registro mínimo de atividades para evitar o abandono silencioso.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, FALTA DE GESTAO, PROJETO ADIADO",
2026-02-02T07:27:01.203Z,AAPA-103376-Agro Amazonia Produtos Agropecuários S.A,Agro Amazonia Produtos Agropecuários S.A,NOVO CLIENTE,Said Karfan Neto,60000,7200,-,Mid Market,GCP Consumption,Perdida,FY24-Q3,30-08-2024,287,GCP Consumo INFRA,"A oportunidade foi perdida devido ao adiamento do projeto pelo cliente, indicando falta de prioridade ou prontidão (timing). A falha crítica foi a má qualificação inicial, evidenciada pela perda na fase 0% e pelo registro de zero atividades, sugerindo que o deal era especulativo ou foi abandonado imediatamente.",Timing Inadequado / Falta de Prioridade do Cliente (Projeto Postergado),"Má qualificação (NTB não confirmado), Engajamento zero (0 ações registradas), Falta de Champion/Sponsor",TIMING,PARCIALMENTE,"0 ações registradas (Engajamento nulo), Perda na fase 0% (Indica que o deal nunca progrediu), Motivo 'El proyecto se aplaza' (Sinal de falta de urgência/budget imediato)","Qualificação Inicial (O deal foi perdido antes de qualquer engajamento, indicando que a necessidade não era urgente ou o timing estava errado desde o início).","Reforçar a qualificação (especialmente Timeline e Budget) em projetos de inovação (GenAI) com novos clientes. Não abrir oportunidades no CRM sem um plano de ação e um próximo passo definido, evitando deals com zero atividades.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"POSTERGADO, MA QUALIFICACAO, ENGAGEMENT ZERO, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,AADP-103380-APROSOJA - Associação do Produtores de Soja e Milho do Estado de MT,APROSOJA - Associação do Produtores de Soja e Milho do Estado de MT,NOVO CLIENTE,Said Karfan Neto,60000,7200,-,Gobierno,GCP Consumption,Perdida,FY24-Q3,31-08-2024,288,GCP Consumo INFRA,"A oportunidade foi perdida devido à má qualificação inicial e ao completo abandono do deal, evidenciado por zero atividades registradas. Embora o cliente tenha adiado o projeto, a ausência de follow-up garantiu que a oportunidade não fosse nutrida ou reativada, resultando em uma perda por inação.",Abandono do Deal e Falha Crítica de Engajamento (0 atividades),"Má Qualificação (falha em estabelecer urgência e timeline), Ausência de Champion/Sponsor identificado, Motivo de perda 'Projeto adiado' não foi tratado com plano de reengajamento",ABANDONO,SIM,"Zero atividades registradas no CRM, Deal inativo por 'SEM REGISTRO' dias, Status 'Perdida (0%)' indicando que nunca houve progresso real, Motivo de perda 'Projeto se aplaza' sem data de reativação definida","Qualificação Inicial (Fase 0%). O deal foi abandonado logo após a identificação, falhando em estabelecer qualquer base de engajamento.","Implementar um SLA mínimo de atividades para novos deals. O motivo 'Projeto adiado' deve resultar em desqualificação imediata ou movimentação para uma trilha de 'Nurture' com cadência definida, nunca em abandono no pipeline ativo. Reforçar a importância da identificação do Champion e da urgência (Metrics/Pain) no início do ciclo de vendas.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, FALTA DE ENGAGEMENT, NOVO CLIENTE, GCP INFRA",
2026-02-02T07:27:01.203Z,DOAS-107069-Dori Alimentos S.A.-,Dori Alimentos S.A.,NOVO CLIENTE,Flaviano Drumond,15000,1800,-,Mid Market,GCP Consumption,Perdida,FY24-Q2,29-05-2024,100,GCP Consumo,"A oportunidade foi perdida devido ao abandono e à falha crítica na cadência de prospecção. Após uma única ação registrada, o cliente Dori Alimentos S.A. não respondeu, e o deal foi deixado inativo por 365 dias sem follow-up ou desqualificação formal. Isso indica que a oportunidade nunca foi devidamente qualificada ou trabalhada.",Abandono da oportunidade e falha na cadência de prospecção/follow-up.,"Má qualificação inicial (Lead Frio sem interesse validado), Ausência de Champion/Sponsor estabelecido, Falta de contexto e documentação no CRM (Descrição vazia)",ABANDONO,SIM,"Apenas 1 ação registrada em todo o ciclo de vida do deal, Inatividade de 365 dias antes da perda formal, Motivo de perda: 'No responde, No contesta', Fase CRM 0% (nunca progrediu da fase inicial)",Prospecção inicial (imediatamente após a primeira e única tentativa de contato).,"Implementar uma cadência de prospecção obrigatória (mínimo de 5-7 toques) para novos clientes. Se o cliente não responder após a cadência, desqualificar rapidamente (motivo: Falta de Contato/Fit) em vez de deixar o deal abandonado no pipeline por longos períodos.",1,0,0,Outro(1),2024-05 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, FALHA CADENCIA",
2026-02-02T07:27:01.203Z,GRJC-103364-Grupo Jayme Câmara,Grupo Jayme Câmara,NOVO CLIENTE,Said Karfan Neto,60000,7200,-,Mid Market,GCP Consumption,Perdida,FY24-Q2,28-06-2024,224,GCP Consumo DATA,"O deal foi perdido na fase inicial (0%) devido à má qualificação. O cliente não demonstrou interesse nem possuía orçamento, conforme documentado, e o vendedor não realizou nenhuma atividade de engajamento (0 ações). Este foi um deal 'nascido morto' que deveria ter sido desqualificado imediatamente.","Má Qualificação (falta de fit, interesse e orçamento do cliente)","Abandono/Falta de Engajamento (0 atividades), Falta de Champion/Sponsor, Higiene de Pipeline deficiente",MA_QUALIFICACAO,SIM,"Perda na fase 0%, Motivo da perda: 'Sem orçamento' e 'Não interessado', 0 atividades registradas no CRM, Histórico de atividades vazio",Criação do Deal / Fase de Prospecção Inicial,Implementar critérios de qualificação obrigatórios (ex: BANT/MEDDIC Lite) antes de mover uma oportunidade para o pipeline. Deals com 0 atividades e motivos de perda como 'sem interesse' devem ser desqualificados rapidamente para manter a higiene do pipeline.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, HIGIENE PIPELINE, DEAL ABANDONADO, FALTA DE INTERESSE",
2026-02-02T07:27:01.203Z,AEEI-100995-Amaggi Exportacao e Importacao Ltda,Amaggi Exportacao e Importacao Ltda,NOVO CLIENTE,Said Karfan Neto,120000,14400,-,Mid Market,GCP Consumption,Perdida,FY24-Q2,29-06-2024,285,GCP Consumo DATA | GCP Consumo,"O deal foi perdido primariamente devido à má qualificação e abandono. Com zero atividades registradas, o projeto nunca demonstrou urgência ou prioridade interna no cliente (Amaggi), resultando no adiamento indefinido, que é um sintoma de falta de fit ou Champion.","Má Qualificação e Abandono (0 atividades). O projeto não tinha prioridade interna ou um Champion para impulsioná-lo, levando ao adiamento.","Ausência de Champion/Sponsor, Falta de Implicação da Dor (Urgência), Gestão inadequada (Deal abandonado)",MA_QUALIFICACAO,SIM,"Zero atividades registradas no CRM, Motivo de perda 'El proyecto se aplaza' (adiamento), indicando falta de urgência, Descrição vaga do projeto ('Blockchain') sem detalhamento de caso de uso ou métricas","Qualificação Inicial. O deal deveria ter sido desqualificado ou exigido um plano de engajamento imediato, pois nunca saiu do zero.","Implementar critérios rigorosos de qualificação (MEDDIC) para novos clientes, desqualificando rapidamente deals sem atividade ou sem um Champion/Economic Buyer identificado. Deals com zero engajamento devem ser revisados e fechados proativamente.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE CHAMPION, FALTA DE URGENCIA",
2026-02-02T07:27:01.203Z,SSAP-101989-SERVICO SOCIAL AUTONOMO PARANACIDADE-,SERVICO SOCIAL AUTONOMO PARANACIDADE,NOVO CLIENTE,Daniel Borges,1000,120,-,Gobierno,GCP Consumption,Perdida,FY24-Q3,30-08-2024,355,GCP Consumo Nuevo,"A oportunidade foi perdida devido à completa falta de engajamento e gestão (0 atividades registradas), resultando no abandono do deal. O cliente nunca respondeu, indicando que o lead estava mal qualificado ou foi descartado sem follow-up adequado, perdendo para o status quo.",Abandono do Deal e Falta de Gestão (0 ações),"Má qualificação inicial do lead (Novo Cliente que nunca respondeu), Ausência total de cadência ou follow-up, Falta de dados para análise (descrição e histórico vazios)",ABANDONO,SIM,"0 ações registradas no CRM, Motivo de perda: 'No responde, No contesta', Deal permaneceu em 0% de fase até a perda, Inatividade prolongada (SEM REGISTRO dias)",Qualificação/Início do Engajamento (O deal nunca saiu da estaca zero e foi abandonado imediatamente após a criação),"Implementar um SLA de engajamento mínimo (cadência obrigatória) para novos leads. Desqualificar agressivamente e rapidamente (em 30 dias) leads que não respondem após a cadência inicial, limpando o pipeline de oportunidades 'zumbis'.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, FALTA DE GESTAO, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,SDED-108289--licenciamento ambiental - SEPL,Secretaria de Estado do Planejamento e Projetos Estruturantes,BASE INSTALADA,Daniel Borges,100000,12000,-,Gobierno,GCP Consumption,Perdida,FY24-Q3,28-08-2024,166,GCP Consumo,"O deal foi perdido por abandono e falta de engajamento, evidenciado pela ausência total de atividades registradas (0 ações) e o motivo de perda 'No responde'. A qualificação inicial foi fraca, falhando em validar o Champion e o Processo de Decisão, o que é reforçado pela confusão sobre a entidade decisora (SEPL vs IAT).",Abandono do deal e má qualificação (falha em identificar o Champion/Decisor).,"Falta de Champion interno para impulsionar o projeto, Processo de Decisão Confuso (mudança de entidade/DR rejeitado), Zero follow-up registrado (gestão inadequada)",ABANDONO,SIM,"Zero atividades registradas (0 ações), Motivo da perda: No responde/No contesta (Ghosting), Rejeição do DR inicial e necessidade de criar um novo para outra entidade (IAT)","Logo após a qualificação inicial/tentativa de Deal Registration, onde o engajamento cessou completamente.","Implementar um processo rigoroso de qualificação (MEDDIC) para validar o Champion e o Processo de Decisão antes de investir tempo. Estabelecer uma cadência mínima de follow-up; se o cliente não responder após tentativas, desqualificar formalmente em vez de permitir que o deal fique inativo.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,SDED-108286--EFICIENCIA FISCAL - SEPL,Secretaria de Estado do Planejamento e Projetos Estruturantes,BASE INSTALADA,Daniel Borges,50000,6000,-,Gobierno,GCP Consumption,Perdida,FY24-Q3,28-09-2024,197,GCP Consumo,"A perda foi resultado direto da inatividade total (0 ações) e má gestão do pipeline, que permitiu que o deal ficasse estagnado. O motivo de 'projeto adiado' é uma consequência da falta de engajamento para criar urgência ou validar o timing real do cliente. O deal estava essencialmente abandonado.","Má Gestão e Abandono do Deal, resultando em falha na qualificação do timing do projeto.","Engajamento Zero (0 atividades), Má Qualificação (Timing e Autoridade), Ausência de Champion/Sponsor",ABANDONO,SIM,"Zero atividades registradas no CRM, Ausência de histórico de comunicação (Sem histórico), Deal mantido no pipeline até a data de fechamento sem progresso",Qualificação Inicial (O deal nunca deveria ter sido aceito no pipeline sem um plano de ação ou deveria ter sido desqualificado rapidamente).,"Implementar regras de higiene de pipeline: deals com zero atividade por mais de 30 dias devem ser desqualificados automaticamente. Em projetos governamentais, a validação do cronograma orçamentário (Timing) é um critério de desqualificação imediato se não for confirmado.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA GESTAO, QUALIFICACAO FALHA",
2026-02-02T07:27:01.203Z,ACDD-105722--AACDI -LOOKER,Agência Curitiba de Desenvolvimento e Inovação,NOVO CLIENTE,Daniel Borges,400,48,-,Gobierno,GCP Consumption,Perdida,FY24-Q3,27-09-2024,254,GCP Consumo DATA,"A oportunidade foi perdida devido à completa ausência de engajamento (0 ações), indicando abandono do deal ou falha imediata no follow-up. A razão de perda 'No responde, No contesta' sugere que não havia um Champion estabelecido ou que a qualificação inicial foi insuficiente para garantir a prioridade do projeto, especialmente dado o baixo valor.",Abandono do Deal e Falha Crítica no Follow-up (0 ações registradas).,"Má Qualificação (deal de baixo valor sem Champion/urgência), Ausência de Champion ou Sponsor interno, Falta de prioridade do cliente (evidenciada pela falta de resposta)",ABANDONO,SIM,"Ausência total de atividades (0 ações), Motivo de perda 'No responde, No contesta', Inatividade de 'SEM REGISTRO' dias (implica que o deal morreu imediatamente), Valor muito baixo ($400) para um novo cliente, sugerindo baixa prioridade","Fase de Qualificação/Primeiro Contato, onde o engajamento morreu imediatamente.",Implementar um SLA rigoroso para o follow-up de novos leads (especialmente com 0 ações). Desqualificar rapidamente deals de baixo valor que não demonstrem engajamento imediato ou onde não se consiga identificar um Champion.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA GESTAO, FALTA DE CHAMPION, LOW VALUE, SEM ENGAGEMENT",
2026-02-02T07:27:01.203Z,IIDC-105146--ICI-CLOUD ARMOR,ICI - Instituto das cidades inteligentes,BASE INSTALADA,Daniel Borges,36000,4320,-,Gobierno,GCP Consumption,Perdida,FY24-Q2,27-06-2024,0,GCP Consumo,"O deal foi perdido devido à completa inatividade e abandono, evidenciado por zero ações registradas e a falta de resposta do cliente. A oportunidade, que era uma adoção de produto em um contrato já assinado, falhou em identificar um Champion ou processo de decisão claro, resultando em uma má qualificação inicial.",Abandono do Deal e Má Qualificação (Falta de Champion e Processo de Decisão),"Zero atividade registrada no CRM (0 ações), Falta de Champion/Sponsor para mover a adoção internamente, Oportunidade dependente de um contrato maior sem follow-up dedicado",ABANDONO,SIM,"Zero ações registradas e histórico vazio, Motivo de perda 'No responde, No contesta', Deal em 0% de probabilidade de fechamento por um longo período",Fase de Qualificação Inicial. O deal nunca progrediu além da sua criação.,Não permitir que deals entrem no pipeline sem um mínimo de atividade e validação de Champion/Processo de Decisão. Deals de 'adoção' em contratos existentes exigem um plano de engajamento específico para garantir a prioridade do cliente.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, FALTA DE CHAMPION, ZERO ATIVIDADE, BASE INSTALADA",
2026-02-02T07:27:01.203Z,IIDC-105144--ICI - DIALOGFLOW,ICI - Instituto das cidades inteligentes,BASE INSTALADA,Daniel Borges,12000,1440,-,Gobierno,GCP Consumption,Perdida,FY24-Q2,31-05-2024,0,GCP Consumo,"O deal foi perdido por abandono total e inação. Apesar de haver um interesse inicial em redução de custos e migração da Microsoft, a ausência de qualquer atividade de follow-up (0 ações) resultou na morte do negócio por inanição e silêncio do cliente. A oportunidade nunca progrediu além da fase de identificação da dor.",Abandono do Deal / Falha Crítica na Gestão e Follow-up (0 ações registradas).,"Má qualificação (falha em identificar Champion ou Economic Buyer), Inércia do cliente (perdemos para o Status Quo), Ausência de cadência de engajamento",ABANDONO,SIM,"0 ações registradas no histórico, Motivo de perda: 'No responde, No contesta', Deal mantido em 0% (Perdida) sem histórico de engajamento",Fase de Prospecção/Qualificação Inicial. O deal morreu antes de sair do zero.,"Implementar uma cadência de follow-up obrigatória para novas oportunidades. Se o cliente não responder após a cadência (ex: 3x3), desqualificar imediatamente para evitar 'deals fantasmas' no pipeline. Garantir que a dor seja quantificada e que um Champion seja identificado antes de manter o deal aberto.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, FALHA EXECUCAO, ZERO ATIVIDADE, MA QUALIFICACAO INICIAL, BASE INSTALADA",
2026-02-02T07:27:01.203Z,[GWS] CEB_AppGalery_AppSheet,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,NOVO CLIENTE,Lucas Valverde,42000,8400,-,Corporate,GCP Consumption,Perdida,FY24-Q2,30-06-2024,535,Nueva App Sheet Enterprise Plus,"A oportunidade foi perdida primariamente devido à má qualificação, evidenciada pela falta de orçamento e interesse do cliente. O deal foi subsequentemente abandonado, registrando zero atividades, o que impediu qualquer tentativa de criar valor ou identificar um champion interno.",Má Qualificação (falha em validar Budget e Need/Interest) e Abandono do Deal.,"Ausência total de engajamento (0 ações), Falta de um Champion ou Sponsor interno, Prioridade baixa ou inexistente do projeto para o cliente",MA_QUALIFICACAO,SIM,"Zero atividade registrada no CRM (0 ações), Motivo da perda ('Cliente sin presupuesto / El cliente no está interesado') documentado em um deal de 0% de probabilidade, Ausência de histórico e descrição no CRM","Fase de Descoberta/Qualificação. O deal deveria ter sido desqualificado imediatamente após a primeira interação, ou nunca deveria ter sido inserido no pipeline sem validação mínima.","Reforçar o processo de qualificação inicial (especialmente B e N do BANT/MEDDIC) para novos clientes. Implementar um gatilho de alerta para deals com zero atividade após 7 dias, forçando a desqualificação ou a criação de um plano de ação imediato.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"QUALIFICACAO FALHA, ABANDONO, SEM ORCAMENTO, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,[GWS] ATACADAO DIA A DIA_DuetAI,ATACADAO DIA A DIA,BASE INSTALADA,Lucas Valverde,36000,7200,-,Gobierno,GWS Licensing,Perdida,FY24-Q2,29-06-2024,150,DUET AI PARA GOOGLE WORKSPACE ENTERPRISE,"A oportunidade foi perdida devido à qualificação inicial extremamente fraca, resultando em zero engajamento e a constatação de que o cliente não tinha orçamento ou interesse prioritário no produto. O deal foi abandonado ou nunca foi trabalhado ativamente, morrendo na fase de prospecção.",Má Qualificação (Falta de BANT/MEDDIC e prioridade do cliente),"Engajamento nulo (0 ações registradas), Ausência de Champion ou Sponsor identificado, Percepção de valor insuficiente para justificar o orçamento",MA_QUALIFICACAO,SIM,"Zero atividade registrada no CRM, Perda na fase 0% (indica que nunca houve progresso real), Motivo de perda 'Cliente sin presupuesto / El cliente no está interesado'",Pré-qualificação/Início do ciclo de vendas. O deal nunca deveria ter sido criado ou deveria ter sido fechado imediatamente após a primeira interação sem sucesso.,Implementar um gate de qualificação rigoroso (BANT/MEDDIC) antes de criar a oportunidade no CRM. Oportunidades de upsell em base instalada exigem a identificação prévia de um caso de uso claro e um sponsor que valide o orçamento. Deals com zero atividade devem ser revisados e fechados em 7 dias.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE CHAMPION, DUET AI",
2026-02-02T07:27:01.203Z,[GCP] UBEC_MIgração GCP_Hospedagem,UBEC - UNIAO BRASILEIRA DE EDUCACAO CATOLICA,NOVO CLIENTE,Lucas Valverde,25000,3000,-,Gobierno,GCP Consumption,Perdida,FY24-Q2,28-06-2024,147,GCP Consumo Nuevo,"A perda desta oportunidade foi resultado direto da falta total de engajamento (0 atividades registradas), indicando que o deal foi abandonado logo após a entrada. A má qualificação inicial falhou em validar o orçamento e o interesse real do cliente, levando a um encerramento precoce com o motivo de 'sem orçamento'.",Abandono do Deal e Má Qualificação (Budget/Interesse),"Falta de Champion/Sponsor identificado, Inércia do cliente em relação à infraestrutura Microsoft (Azure), Ausência de follow-up e gestão de cadência",ABANDONO,SIM,"0 atividades registradas no CRM, Motivo de perda genérico ('sem orçamento/interesse'), Deal perdido na fase 0% (qualificação inicial), Inatividade de SEM REGISTRO dias",Fase de Descoberta/Qualificação Inicial (O deal morreu por inação antes de qualquer avanço),"Estabelecer um SLA de engajamento obrigatório para novos leads (ex: mínimo de 3 atividades em 10 dias). Desqualificar agressivamente leads que não confirmam Budget e Economic Buyer, especialmente em projetos de migração complexos (Azure para GCP), evitando o desperdício de pipeline com oportunidades não trabalhadas.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, FALTA DE CHAMPION, GCP MIGRACAO",
2026-02-02T07:27:01.203Z,[GCP] Atacadão Dia a Dia_VMware_GCVE,ATACADAO DIA A DIA,BASE INSTALADA,Lucas Valverde,60000,7200,-,Corporate,GCP Consumption,Perdida,FY24-Q2,31-05-2024,0,GCP Consumo Nuevo,"O negócio foi perdido primariamente devido à falha crítica de gestão e abandono, evidenciada pela ausência total de atividades e histórico no CRM. Embora o gatilho (vencimento do contrato VMware) fosse claro, a falta de engajamento e a não identificação de um Champion resultaram no adiamento do projeto pelo cliente, indicando que a urgência não foi validada ou criada.",Abandono do Deal / Falha Crítica de Gestão e Engajamento (0 atividades),"Falta de Champion/Sponsor para impulsionar o projeto internamente, Má Qualificação (urgência e processo de decisão não validados), Motivo de perda 'adiamento' não investigado (soft loss)",ABANDONO,SIM,"Zero atividades registradas no CRM (0 ações), Ausência de histórico de comunicação ('Sem histórico'), Motivo de perda 'adiamento' (sinal de falta de urgência ou prioridade), Perda registrada 20 meses antes da data de análise (sugerindo má gestão do ciclo de vida da oportunidade)",Fase de Qualificação/Prospecção. O deal nunca progrediu além da identificação inicial da necessidade.,"É fundamental estabelecer e cumprir uma cadência mínima de engajamento. Oportunidades com gatilhos claros (como vencimento de contrato) devem ter o Champion e o Economic Buyer identificados e engajados imediatamente. Se o engajamento for zero por um período definido, o deal deve ser desqualificado proativamente, em vez de ser abandonado e perdido por adiamento.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, FALHA DE GESTAO, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,Pref.Governador.Valadares - GCP - Fiscalização,Prefeitura Municipal de GOVERNADOR VALADARES,NOVO CLIENTE,Leonardo Oliveira,300000,36000,-,Gobierno,GCP Consumption,Perdida,FY24-Q4,31-12-2024,335,GCP Consumo DATA,"O deal foi perdido devido à completa inação e abandono. Com zero atividades registradas e o cliente não respondendo, o negócio nunca progrediu além da fase inicial de cadastro, indicando falha na qualificação ou na gestão do pipeline.",Abandono do Deal / Falta de Gestão e Engajamento,"Má Qualificação Inicial (Deal sem contato validado), Ausência de Champion ou Patrocinador, Pipeline sujo (Deal deixado para morrer)",ABANDONO,SIM,"0 ações registradas no CRM, Motivo de perda: 'No responde, No contesta', Histórico de atividades vazio, Inatividade total desde a criação do registro",Qualificação/Início do Funil. O deal nunca foi ativado.,"Implementar um gate de qualificação mais rigoroso, exigindo pelo menos uma interação validada antes de inserir o deal no pipeline. Deals sem atividade por um período curto (ex: 30 dias) devem ser desqualificados automaticamente para manter a saúde do funil.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, INATIVIDADE, SETOR PUBLICO",
2026-02-02T07:27:01.203Z,SEPLAG-MG - GCP - VCC,SEPLAG MG,NOVO CLIENTE,Leonardo Oliveira,60000,7200,-,Gobierno,GCP Consumption,Perdida,FY24-Q4,31-10-2024,0,GCP Consumo DATA,"Oportunidade perdida por abandono e inércia. Com zero atividades registradas e sem histórico de comunicação, o deal nunca progrediu além da fase inicial de prospecção, resultando na falta de resposta do cliente. A falha primária foi a ausência de gestão e qualificação mínima.",Abandono da oportunidade e falha sistêmica em manter o engajamento mínimo necessário.,"Má qualificação inicial (falha em identificar Champion e Processo Decisório), Ausência de follow-up e cadência de atividades (0 ações)",ABANDONO,SIM,"0 ações registradas no CRM, Ausência de histórico de comunicação (Sem histórico), Motivo de perda 'No responde, No contesta', Inatividade prolongada (SEM REGISTRO dias)",Início da Qualificação (O deal morreu antes de sair da prospecção inicial).,Implementar um processo de desqualificação rápida (fast-fail) para oportunidades sem engajamento em 30 dias. É crucial estabelecer um plano de atividades obrigatório para novos clientes e garantir a identificação de um Champion antes de manter o deal ativo no pipeline.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, FALTA DE CHAMPION, SETOR PUBLICO",
2026-02-02T07:27:01.203Z,SUNS-108681- SuperNosso - GCP - Solucao de Cameras Supermercadoi,Super Nosso Supermercados,NOVO CLIENTE,Leonardo Oliveira,5000,600,-,Mid Market,GCP Consumption,Perdida,FY24-Q4,29-11-2024,248,GCP Consumo DATA,"O deal foi perdido devido à completa falta de engajamento e gestão, evidenciada por zero atividades registradas e o motivo de perda 'No responde/No contesta'. A oportunidade nunca progrediu além da fase inicial (0%), indicando uma falha crítica na qualificação do contato ou um abandono precoce da gestão de vendas.",Abandono da Oportunidade e Falha Crítica na Cadência de Atividades,"Má qualificação do contato inicial (falta de Economic Buyer ou Champion), Ausência de valor percebido que justificasse a resposta do cliente, Inconsistência na descrição do CRM ('Atacadao' vs 'Super Nosso')",ABANDONO,SIM,"Zero atividades registradas no histórico do CRM, Deal perdido na fase 0% (Qualificação), Motivo de perda: No responde/No contesta (Ghosting)",Qualificação Inicial / Prospecção (O deal morreu antes de ser validado ou engajado),"Implementar um processo rigoroso de cadência de atividades para novos leads. Se um deal permanece em 0% com zero atividades e sem resposta após um período definido, deve ser desqualificado rapidamente ('fail fast') para evitar o acúmulo de pipeline fantasma.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"GHOSTING, FALHA CADENCIA, MA QUALIFICACAO, NOVO CLIENTE",
