Run ID,Oportunidade,Conta,Perfil,Produtos,Vendedor,Gross,Net,Fase Atual,Forecast SF,Fiscal Q,Data Prevista,Ciclo (dias),Dias Funil,Atividades,Atividades (Peso),Mix Atividades,Idle (Dias),Qualidade Engajamento,Forecast IA,Confiança (%),Motivo Confiança,MEDDIC Score,MEDDIC Gaps,MEDDIC Evidências,BANT Score,BANT Gaps,BANT Evidências,Justificativa IA,Regras Aplicadas,Incoerência Detectada,Perguntas de Auditoria IA,Flags de Risco,Gaps Identificados,Cód Ação,Ação Sugerida,Risco Principal,# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,🚨 Anomalias Detectadas,Velocity Predição,Velocity Detalhes,Território Correto?,Vendedor Designado,Estado/Cidade Detectado,Fonte Detecção,Calendário Faturação,Valor Reconhecido Q1,Valor Reconhecido Q2,Valor Reconhecido Q3,Valor Reconhecido Q4,🕐 Última Atualização
2026-01-30T03:44:20.275Z,TRDT-125490--Consumo reCaptcha,TRT 3 - Tribunal Regional do Trabalho 3 Região de MG,BASE INSTALADA,GCP Consumo | GCP Consumo Nuevo | Servicios Profesionales GCP Infra,Alexsandra Junqueira,2229.33,971.52,Negociación,Committed,FY26-Q2,02/06/2026,271,153,17,16.2,Reuniones / Videoconferencia:15,52,ALTA,UPSIDE,50,Alto risco de atraso ou perda devido a 52 dias de inatividade enquanto o cliente lida com bloqueios internos de justificativa e legalidade (ME/EPP).,64,"Metrics, Pain","Buyer, Criteria, Process, Champion",50,"Budget, Need","Authority, Timing","O deal está classificado como Committed, mas apresenta 52 dias de inatividade, o que é inaceitável para esta fase (Negociación 80%). As últimas atividades registradas indicam que o processo está bloqueado na Diretoria Jurídica/Administrativa do TRT, exigindo a reescrita de justificativas (questão do porte da empresa/ME/EPP) e a mudança do escopo (3 anos para 12 meses). Embora o engajamento seja de ALTA qualidade (focado em objeções processuais), a falta de atualização por quase dois meses sugere que o processo interno do cliente está estagnado, justificando o downgrade para UPSIDE e a redução da confiança.",,OK,"Qual é o status exato da reescrita das justificativas (ME/EPP) após 52 dias de inatividade? | O processo já avançou para a Diretoria 3, conforme planejado na última atualização? | A data de fechamento em 02/06/2026 é realista, considerando o tempo necessário para a aprovação das 5 áreas internas?","INATIVO-CRITICO, GOVERNO-COMPLEXO, BANT-PROCESSUAL","Inatividade de 52 dias em fase crítica (80%) para um deal Committed., Bloqueio administrativo/legal relacionado à justificativa de contratação (questão ME/EPP)., Múltiplas mudanças de data de fechamento no histórico recente.",AUDITORIA-CRM,"Urgente FUP com a Erica para confirmar o status da reescrita das justificativas e o fluxo atual na Diretoria 3, validando se o processo está realmente parado ou se há atividade não registrada. O status de Committed deve ser revisto imediatamente.","O processo de aquisição está paralisado na fase de justificativa interna (Diretoria Jurídica/Administração), podendo levar a um novo adiamento ou cancelamento se a justificativa não for aceita.",34,0,0,8,10,Valor alterado 10x | Stage alterado 8x - vai-e-vem,ESTÁVEL (Risco:50%),Fase:44d | Valor:1.14%/d | Ativ:100%,Sim,ALEXSANDRA JUNQUEIRA,Minas Gerais,CRM,ANUAL x 1 ano,0,0,2229.33,0,1/30/2026
2026-01-30T03:44:20.275Z,TTRD-129813-TTRD-121998-[GWS] TRT 9_Renovação JT_GWS,TRT 9 - Tribunal Regional do Trabalho 9° Região de PR,BASE INSTALADA,Nueva Google Vault | Renovación Google Workspace Enterprise Starter,Gabriel Leick,577800,84744,Evaluación,Pipeline,FY27-Q1,06/03/2027,607,212,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,25,"A confiança é muito baixa devido à ausência total de atividades (0 ações em 7 meses), falta de qualificação BANT e múltiplos alertas de estagnação.",16,"Metrics, Buyer, Process, Pain, Champion",Criteria,0,"Budget, Authority, Need, Timing",-,"O negócio está parado desde a criação em 07/07/2025, sem nenhuma ação registrada, o que configura estagnação crítica. A fase de 20% (Evaluación) é incompatível com a inatividade prolongada e a data de fechamento distante (Mar/2027). O sistema sinaliza BANT AUSENTE e DEAL DESK OBRIGATÓRIO, sendo este último um bloqueador crítico que exige atenção imediata, conforme Regra de Ouro 1.",HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | RENOVAÇÃO: Owner Gabriel Leick é responsável por renovações mesmo fora do território padrão. | DEAL DESK OBRIGATORIO | VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE | VENDEDOR COM BAIXA TAXA DE CONVERSÃO,OK,"Qual o status da aprovação obrigatória do Deal Desk para este valor e cliente? | Qual o plano de engajamento para reativar o cliente, dado que não houve atividade em 7 meses? | Quais são os critérios BANT (Budget, Authority, Need, Timeline) confirmados para justificar a manutenção deste negócio no pipeline?","DESQUALIFICAÇÃO PRECOCE, DEAL DESK OBRIGATÓRIO, ALERTA DE ESTAGNAÇÃO, QUALIFICAÇÃO BANT AUSENTE, VENDEDOR COM BAIXA TAXA DE CONVERSÃO","Inatividade crítica (0 ações desde 07/07/2025), Qualificação BANT ausente (descrição e atividades vazias), Deal Desk obrigatório pendente de aprovação, Risco de execução devido ao Vendedor com Baixa Taxa de Conversão",ENCERRAR-INATIVO,"O vendedor deve imediatamente buscar a aprovação do Deal Desk (Regra de Ouro 1) e, simultaneamente, realizar uma requalificação BANT completa, registrando as atividades no CRM. Caso contrário, o negócio deve ser encerrado por inatividade.","Perda do negócio por inação e estagnação, resultando em desqualificação tardia e desperdício de tempo de pipeline.",6,0,0,1,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,ALEX ARAUJO,Paraná,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,UDSP-136589-UDSP-131905-USP_Renew_GWS,UNIVERSIDADE DE SÃO PAULO - USP,BASE INSTALADA,Almacenamiento Drive | Renovación Google Workspace Google for Education Teaching and Learning,Luciana Fonseca,2045704,245484.48,Calificar,Pipeline,FY26-Q4,20/11/2026,360,71,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,20,"Oportunidade de renovação de alto valor, mas com qualificação nula e zero atividade registrada, indicando que o processo de vendas não começou.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal de R$ 2 milhões, sendo uma renovação de base instalada, possui potencial, mas está estagnado na fase 'Calificar' (10%) desde sua criação em novembro de 2025. A ausência total de atividades (0 ações) e a descrição vazia ('BANT AUSENTE') indicam que não há engajamento ou plano de ação definido. A confiança é muito baixa, pois o deal é um placeholder sem evidência de progresso ou qualificação mínima.",,OK,Qual é o contato principal e o nível de engajamento atual na USP? | Qual é o plano de ação imediato para iniciar a qualificação (BANT)? | A data de fechamento (20/11/2026) é realista ou apenas um placeholder para um ciclo de renovação anual?,"BANT AUSENTE, INATIVIDADE CRÍTICA, RENOVACAO BASE INSTALADA","Zero engajamento/atividade registrada (0 ações)., Qualificação BANT ausente (descrição vazia)., Deal estagnado na fase inicial por mais de 60 dias.",REQUALIFICAR,"O vendedor deve registrar imediatamente uma atividade de qualificação (BANT) e atualizar a descrição do CRM. Se não houver contato ou plano de ação em 7 dias, o deal deve ser encerrado como 'Perdido por Inatividade'.","Perda da renovação por inação ou abandono do deal, resultando em 'No Decision' ou migração para concorrente.",4,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:100%,NÃO,ALEX ARAUJO,São Paulo,CRM,-,0,0,0,0,1/30/2026
2026-01-30T03:44:20.275Z,UDND-136816-UDND-118222-Renew GWS Edu,Universidade do Norte do Paraná,BASE INSTALADA,Renovación Google Workspace Google for Education Teaching and Learning,Gabriel Leick,23568,2828.16,Calificar,Pipeline,FY26-Q4,21/11/2026,588,298,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,10,"A oportunidade está estagnada há quase 10 meses, sem nenhuma atividade registrada e ainda na fase inicial de Calificação (10%).",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal, criado em 12/04/2025, não possui registro de atividades ('0 ações') e a descrição do CRM está vazia. O sistema sinaliza múltiplos alertas críticos, incluindo 'ALERTA DE ESTAGNAÇÃO' e 'QUALIFICAÇÃO BANT AUSENTE'. A oportunidade está sendo tratada como um placeholder, inflando o pipeline sem evidência de trabalho ou engajamento. A data de fechamento em 21/11/2026 é excessivamente longa para um deal inativo.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | RENOVAÇÃO: Owner Gabriel Leick é responsável por renovações mesmo fora do território padrão. | VELOCITY: DEAL ESTAGNADO | REVISÃO URGENTE: 294d funil, sem atividades, nunca mudou fase | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE | VENDEDOR COM BAIXA TAXA DE CONVERSÃO",OK,"Qual é o plano de ação imediato para reverter a estagnação de quase 10 meses? | Qual é a evidência de que a data de fechamento (21/11/2026) é precisa, dado que o deal é um renewal e está inativo? | Quais são os critérios BANT (Budget, Authority, Need, Timeline) que justificam manter este deal aberto na fase de Calificação?","DESQUALIFICAÇÃO PRECOCE, ALERTA DE ESTAGNAÇÃO, REVISÃO URGENTE NECESSÁRIA, QUALIFICAÇÃO BANT AUSENTE, ZOMBIE DEAL, VENDEDOR COM BAIXA TAXA DE CONVERSÃO, OPORTUNIDADE ESTRATÉGICA GTM 2026","Zero atividade registrada desde a criação (12/04/2025)., Qualificação BANT ausente, conforme flag do sistema., Descrição do CRM vazia, impedindo a compreensão do contexto do negócio.",ENCERRAR-INATIVO,"O vendedor deve realizar contato imediato para validar a necessidade do cliente e a qualificação BANT. Se a qualificação não for estabelecida e a cadência de atividades não for retomada em 7 dias, a oportunidade deve ser desqualificada e encerrada.","Perda de tempo de pipeline e forecast inflacionado por um deal inativo e não qualificado, com alta probabilidade de perda.",2,0,0,0,0,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,ALEX ARAUJO,Paraná,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,VIDR-136315-Vidroporto-,Vidroporto,NOVO CLIENTE,Aplicativo de bot e acelerador CCAI | GCP Consumo Nuevo | Servicios Profesionales GCP Data,Emilio Goncalves,57000,55240,Evaluación,Pipeline,FY26-Q3,30/07/2026,255,79,3,2.6,Reuniones / Videoconferencia:2,0,MÉDIA,PIPELINE,50,Qualificação BANT ausente (descrição vazia) e histórico de datas de fechamento voláteis.,16,"Metrics, Buyer, Process, Pain, Champion",Criteria,0,"Budget, Authority, Need, Timing",-,"O deal está na fase inicial (Evaluación, 20%) com atividade recente (reuniões de apresentação e técnica). Contudo, a descrição do CRM está vazia, o que impede a validação da qualificação BANT. Além disso, o histórico mostra três alterações na data de fechamento em janeiro de 2026, indicando incerteza no timeline do cliente. A confiança é moderada, pois o engajamento existe, mas a qualificação é fraca.",,OK,"Qual a evidência de Budget e Authority para este projeto? | Qual o próximo marco definido com o cliente após a 'reuniao tecnica'? | O que justifica a data de fechamento em 30/07/2026, após as recentes mudanças de timeline?","BANT AUSENTE, NOVO CLIENTE","Qualificação BANT ausente (Descrição CRM vazia)., Volatilidade na data de fechamento (3 alterações registradas em Janeiro/2026)., Novo cliente, aumentando o risco inerente.",AUDITORIA-CRM,"Atualizar a descrição do CRM imediatamente com detalhes de qualificação (BANT) e justificar a data de fechamento de 30/07/2026, dada a volatilidade recente.","Falta de qualificação formalizada, indicando que o timeline e o valor podem não estar alinhados com a realidade do cliente.",12,0,0,1,1,OK,ESTÁVEL (Risco:50%),Fase:0d | Valor:0%/d | Ativ:33%,Sim,LUCIANA FONSECA,São Paulo,CRM,ANUAL x 1 ano,0,0,57000,0,1/30/2026
2026-01-30T03:44:20.275Z,WEST-134978--Westwing - GCP Consumo,Westwing,BASE INSTALADA,GCP Consumo,Alex Araujo,15000,1800,Aprobación de Deal Desk,Upside,FY26-Q1,31/03/2026,162,107,0,0,-,89,BAIXA,PIPELINE,15,"Inatividade crítica de 89 dias e ausência de evidência de aprovação na fase de Deal Desk, indicando estagnação.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O negócio está parado há quase três meses (89 dias) na fase de aprovação final (Aprobación de Deal Desk) com zero ações registradas. A fase avançada (65%) é totalmente incoerente com a falta de engajamento e a inatividade. O risco de perda é extremamente alto, e o negócio deve ser rebaixado de Upside para Pipeline até que a aprovação interna seja confirmada ou o cliente reengajado.",,OK,"Qual é o status exato da aprovação do Deal Desk (Financeiro/Pricing)? | Por que o negócio está inativo há 89 dias nesta fase crítica de fechamento? | Qual é a data real de fechamento esperada, dado que a data foi alterada recentemente (26/12/2025)?",BANT AUSENTE,"Inatividade crítica (89 dias) e 0 ações registradas., Ausência de evidência de aprovação interna (Deal Desk) apesar de estar na fase de aprovação., Qualificação BANT ausente/vaga na descrição ('GCP Consumo').",CHECAR-DEAL-DESK,"Urgente: Verificar o status da aprovação do Deal Desk. Se a aprovação não for iminente ou já tiver sido negada, a oportunidade deve ser movida para uma fase anterior ou encerrada.",Perda do negócio devido à estagnação interna e falta de acompanhamento na fase de aprovação final.,12,0,0,3,1,5 editores diferentes,ESTÁVEL (Risco:60%),Fase:10d | Valor:0%/d | Ativ:0%,NÃO,LUCIANA FONSECA,São Paulo,CRM,ANUAL x 1 ano,0,15000,0,0,1/30/2026
2026-01-30T03:44:20.275Z,WEST-125016-WEST-124318-#M25 -Westwing-,Westwing,BASE INSTALADA,Renovación Google Workspace Enterprise Starter,Alex Araujo,54912,6589.44,Calificar,Pipeline,FY27-Q1,26/02/2027,697,310,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,15,"Qualificação BANT ausente e zero atividade em um deal criado há 10 meses, preso na fase inicial (10%).",16,"Metrics, Buyer, Process, Pain, Champion",Criteria,0,"Budget, Authority, Need, Timing",-,"O deal está estagnado (0 ações) e possui múltiplas flags de alerta (Estagnação, BANT Ausente). A data de fechamento projetada (Fev/2027) é excessivamente longa para um deal de renovação/transferência de token, indicando falta de planejamento ou prioridade. A fase 'Calificar' (10%) é incompatível com a idade do deal e a ausência de engajamento.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | VELOCITY: DEAL ESTAGNADO | REVISÃO URGENTE: 306d funil, sem atividades, nunca mudou fase | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE",OK,"Qual é o status atual da transferência de token e qual é o próximo passo técnico/comercial? | Por que o deal está projetado para fechar apenas em Fevereiro de 2027, sendo um deal de base instalada? | Quem é o decisor (Authority) e qual é o orçamento (Budget) alocado para esta renovação/transferência?","DESQUALIFICAÇÃO PRECOCE, ALERTA DE ESTAGNAÇÃO, REVISÃO URGENTE NECESSÁRIA, QUALIFICAÇÃO BANT AUSENTE","Zero atividade registrada (0 ações) desde a criação em Março/2025., Qualificação BANT ausente, conforme flag do sistema., Deal estagnado na fase de Calificar (10%) por quase 10 meses.",ENCERRAR-INATIVO,"O AE deve fornecer evidência de qualificação BANT (Budget, Authority, Need, Timeline) e registrar a próxima ação em 48 horas, ou o deal será movido para Encerrado/Perdido.","Perda por inatividade e falta de qualificação básica, resultando em desperdício de tempo de pipeline.",5,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,ALEX ARAUJO,São Paulo,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,ZPPI-129264-ZPPI-112709--ZPE PIAUÍ - GWS,ZPE PIAUÍ,BASE INSTALADA,Renovación Google Workspace Business Starter,Alex Araujo,2100,252,Calificar,Pipeline,FY26-Q2,27/05/2026,335,223,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,10,Confiança muito baixa devido à ausência total de atividades e estagnação em fase inicial por mais de 7 meses.,0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O negócio foi criado em 26/06/2025 e permanece na fase 'Calificar' (10%) com zero ações registradas. Múltiplas flags de sistema (Estagnação, BANT Ausente) indicam que este é um deal frio que precisa ser auditado ou encerrado imediatamente para limpeza do pipeline. A falta de qualquer descrição ou atividade impede qualquer avaliação de mérito.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | RENOVAÇÃO: Owner Alex Araujo é responsável por renovações mesmo fora do território padrão. | VELOCITY: DEAL ESTAGNADO | REVISÃO URGENTE: 219d funil, sem atividades, nunca mudou fase | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE",OK,Qual a última comunicação real com o cliente ZPE Piauí sobre esta renovação? | Por que o deal está há 7 meses na fase de Calificação (10%)? | Qual é o plano de ação imediato para reengajar ou desqualificar este deal?,"DESQUALIFICAÇÃO PRECOCE, ALERTA DE ESTAGNAÇÃO, REVISÃO URGENTE NECESSÁRIA, BANT AUSENTE, QUALIFICAÇÃO BANT AUSENTE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Zero atividade registrada (0 ações) desde a criação em 26/06/2025., Qualificação BANT ausente, conforme flag do sistema e descrição vazia., Estagnação crítica em fase inicial (10%) por longo período.",ENCERRAR-INATIVO,Oportunidade inativa e estagnada há 7 meses sem qualquer registro de atividade. O AE deve justificar a manutenção deste deal no pipeline ou encerrá-lo imediatamente para garantir a higiene do forecast.,Deal fantasma (dead deal) poluindo o pipeline e consumindo tempo de gestão.,3,0,0,0,0,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,DENILSON GOES,Piauí,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,IDMF-139217--IMREA_Assistente de Dados Interno,INSTITUTO DE REABILITACAO LUCY MONTORO - IMREA,BASE INSTALADA,GCP Consumo Nuevo | Servicios Profesionales GCP Data,Luciana Fonseca,64800,60576,Calificar,Pipeline,FY26-Q2,30/04/2026,90,5,1,1,Reuniones / Videoconferencia:1,4,ALTA,PIPELINE,50,"O deal possui engajamento técnico de alta qualidade e um caso de uso claro, mas está na fase inicial (10%) sem evidência de Budget ou Autoridade.",64,"Metrics, Champion","Buyer, Criteria, Process, Pain",75,Budget,"Authority, Need, Timing","A oportunidade é recente (criada há 3 dias) e o engajamento técnico é excelente, detalhando o escopo (IA/WhatsApp/Tableau) e mitigando riscos técnicos (políticas Meta, API). No entanto, o deal permanece na fase 'Calificar' (10%). A ausência de informações sobre Budget, Autoridade e Timeline (BANT) no registro, combinada com a descrição CRM vazia, impede um avanço na confiança. É crucial converter o interesse técnico em um plano comercial validado.",,OK,Quem é o decisor final (Autoridade) para aprovar o investimento de R$ 64.800? | O Budget para 'GCP Consumo Nuevo' e 'Servicios Profesionales' foi validado com o cliente? | Qual o próximo marco técnico/comercial (ex: Apresentação da Prova de Conceito ou Proposta Formal) e a data acordada com o cliente?,"BANT AUSENTE, BASE INSTALADA","Ausência de validação BANT (Budget e Autoridade não confirmados)., Descrição CRM vazia, apesar do rico histórico de atividades.",AUMENTAR-CADENCIA,Agendar imediatamente a próxima reunião focada em mapeamento de decisores e validação orçamentária para mover o deal da fase 'Calificar'.,Risco de estagnação na fase de qualificação técnica sem avanço para a validação comercial e orçamentária.,3,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,LUCIANA FONSECA,São Paulo,CRM,ANUAL x 1 ano,0,64800,0,0,1/30/2026
2026-01-30T03:44:20.275Z,PMDE-139221-Prefeitura Municipal da Estância Balneária de Praia Grande-,Prefeitura Municipal da Estância Balneária de Praia Grande,NOVO CLIENTE,MSP / Enable / Precio Standard Mensual 5x8 - 10 Tickets | Nueva Google Workspace Google for Education Teaching and Learning | Servicios Profesionales GCP Infra,Luciana Fonseca,277681,79537,Calificar,Pipeline,FY26-Q2,30/04/2026,90,5,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,25,"Deal em fase inicial (Calificar) com zero atividade registrada e descrição CRM vazia, indicando qualificação BANT ausente.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O negócio foi criado há apenas 2 dias, mas está na fase de Calificar (10%) sem qualquer registro de engajamento (0 ações) ou descrição de contexto. Trata-se de um Novo Cliente com um mix de produtos complexo (MSP, Workspace, GCP Infra). A ausência total de dados de qualificação impede a validação do BANT e justifica a baixa confiança.",,OK,"Qual a evidência de necessidade (Need) para o mix de produtos proposto? | Quem é o decisor (Authority) e qual o orçamento (Budget) alocado para esta iniciativa? | Qual o plano de ação imediato para mover o deal da fase de Calificar, dado o prazo de fechamento em 30/04/2026?","BANT AUSENTE, NOVO CLIENTE","Qualificação BANT ausente (Descrição CRM vazia)., Zero atividade registrada, indicando falta de engajamento inicial., Novo cliente com mix de produtos complexo sem validação de fit.",REQUALIFICAR,O AE deve registrar imediatamente a qualificação BANT completa no campo de descrição e realizar a primeira atividade de contato para validar a necessidade e o timeline.,"Qualificação incompleta/inexistente, resultando em um deal fantasma que não deveria estar no pipeline.",7,0,0,0,2,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,LUCIANA FONSECA,São Paulo,CRM,ANUAL x 1 ano,NÃO DEFINIDO,277681,0,0,1/30/2026
2026-01-30T03:44:20.275Z,PMDN-139210-PMDN-138597-Aditivo PNL,Prefeitura Municipal de Nova Lima,BASE INSTALADA,Renovación Google Workspace Enterprise Starter,Gabriele Oliveira,42900,5148,Calificar,Pipeline,FY26-Q3,30/07/2026,181,5,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,30,A oportunidade está na fase inicial (Calificar) sem nenhuma atividade registrada ou descrição de qualificação (BANT).,0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal foi criado recentemente (30/01/2026), mas a ausência total de atividades (0 ações) e a descrição vazia impedem qualquer avaliação de qualificação. Não há evidência de que o processo de BANT tenha sido iniciado ou documentado, representando alto risco na fase de Pipeline.",,OK,"Qual é o Budget (B) e a Autoridade (A) confirmados para este aditivo/renovação? | Qual é a necessidade (N) específica que justifica o upgrade para Google Workspace Enterprise Starter? | Qual é o cronograma (T) interno do cliente para aprovação e assinatura, dado o fechamento em 30/07/2026?","BANT AUSENTE, NOVA OPORTUNIDADE","Descrição CRM vazia, impedindo a validação da qualificação., Zero atividades registradas ('0 ações'), indicando inércia imediata após a criação., BANT ausente.",AUDITORIA-CRM,"Exigir preenchimento imediato da descrição do CRM com evidências de BANT (Budget, Authority, Need, Timeline) e registro da primeira atividade de qualificação.","Falha na qualificação inicial, resultando em um deal 'fantasma' que infla o pipeline sem potencial real de conversão.",3,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,ALEXSANDRA JUNQUEIRA,Minas Gerais,CRM,-,NÃO DEFINIDO,0,0,0,1/30/2026
2026-01-30T03:44:20.275Z,VSES-139216-VSES-138938--Vitta Serviços em Saúde Ltda-,Vitta Serviços em Saúde Ltda,BASE INSTALADA,Transfertoken Google Workspace Enterprise Starter,Alex Araujo,21120,1056,Calificar,Pipeline,FY26-Q4,30/12/2026,334,5,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,40,"A oportunidade é nova, mas a ausência total de atividades e qualificação BANT registrada impede uma confiança maior que o limite de Baixa.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal foi criado há apenas 2 dias e está corretamente em Pipeline (10%). Contudo, a descrição é vaga (""Cliente necessita de licenças GWS"") e há zero atividades logadas. É crucial que o AE realize e registre a qualificação inicial imediatamente para validar a urgência e o escopo. A data de fechamento distante (30/12/2026) sugere que o deal pode ser um placeholder.",,OK,Qual o volume exato de licenças GWS que o cliente necessita e qual o orçamento (Budget) alocado? | Quem é o decisor (Authority) e qual o prazo (Timeline) real para implementação? | Qual a evidência de contato ou atividade que justifica a criação desta oportunidade?,BANT AUSENTE,"Ausência de qualificação BANT documentada., Zero atividades registradas desde a criação do deal., Data de fechamento muito distante (30/12/2026) para um deal recém-criado.",REQUALIFICAR,O AE deve realizar e registrar a primeira atividade de qualificação (BANT) nas próximas 24 horas para validar a urgência e o escopo do projeto.,"Oportunidade é um placeholder sem urgência ou orçamento definido, correndo o risco de estagnar no Pipeline.",3,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,LUCIANA FONSECA,São Paulo,CRM,-,NÃO DEFINIDO,0,0,0,1/30/2026
2026-01-30T03:44:20.275Z,MMPD-139128--FDM MPGO,MPGO - Ministério Público do Estado de Goiás,BASE INSTALADA,N/A,Gabriele Oliveira,0,0,Calificar,Pipeline,FY26-Q2,29/05/2026,121,7,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,10,"Deal criado há 6 dias com valor zero, sem produtos definidos e zero atividade registrada. Qualificação BANT ausente.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"Oportunidade na fase inicial ('Calificar') que não possui valor monetário (R$ 0) ou produtos associados. A ausência de qualquer atividade ou descrição de contexto (BANT) indica que este é um placeholder ou um erro de criação. Requer requalificação imediata ou encerramento, pois polui o pipeline.",,OK,Qual o valor real desta oportunidade? Por que o valor está zerado? | Quais produtos estão sendo negociados com o MPGO? | Qual o contexto (BANT) que justifica a abertura desta oportunidade para um cliente de base instalada?,"BANT AUSENTE, VALOR ZERO","Valor da oportunidade zerado (R$ 0), Produtos não definidos, Zero atividade registrada, Descrição CRM vazia (BANT ausente)",REQUALIFICAR,"O AE deve atualizar o valor e os produtos imediatamente. Se o valor for realmente zero, a oportunidade deve ser encerrada. Caso contrário, preencher a descrição e registrar a primeira atividade de qualificação (BANT).",Oportunidade inválida ou placeholder que distorce as métricas de pipeline e qualificação.,2,0,0,0,0,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:100%,Sim,CARLOS MOLL,Goiás,CRM,-,0,0,0,0,1/30/2026
